Member_number,Date,productId,items,productName,price,Category,Revenue,order_id
3599,2015-01-08,57,1,meat,8.5,Fresh Food,8.5,8127
2114,2015-11-06,2,3,whole milk,1.8,Dairy,5.4,13911
2019,2015-09-08,19,1,sausage,3.1,Fresh Food,3.1,12826
4019,2015-03-19,37,1,herbs,6.5,Fresh Food,6.5,9492
3663,2015-06-28,2,1,whole milk,1.8,Dairy,1.8,11441
3170,2015-12-03,4,1,other vegetables,0.8,Fresh Food,0.8,14479
3537,2015-09-24,20,2,brown bread,0.8,Bakery & Sweets,1.6,13120
3918,2015-06-22,74,2,whipped/sour cream,5.5,Dairy,11.0,11322
3507,2015-07-22,4,1,other vegetables,0.8,Fresh Food,0.8,11879
4453,2015-05-22,23,3,pork,7.2,Fresh Food,21.6,10739
2769,2015-07-31,133,1,flower soil/fertilizer,2.83,Household & Hygiene,2.83,12051
4151,2015-11-02,2,2,whole milk,1.8,Dairy,3.6,13848
2291,2015-04-10,40,3,grapes,9.4,Fresh Food,28.200000000000003,9904
1677,2015-02-21,107,2,liver loaf,8.5,Fresh Food,17.0,8993
1499,2015-03-06,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9258
2274,2015-01-05,7,3,citrus fruit,1.5,Fresh Food,4.5,8054
2186,2015-04-02,19,1,sausage,3.1,Fresh Food,3.1,9756
4437,2015-08-07,24,1,pastry,3.1,Bakery & Sweets,3.1,12210
4856,2015-01-03,49,1,beverages,1.1,Beverages,1.1,8028
3413,2015-09-23,49,1,beverages,1.1,Beverages,1.1,13096
4741,2015-09-25,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,13145
4406,2015-05-27,1,3,tropical fruit,7.8,Fresh Food,23.4,10829
2601,2015-04-30,8,3,beef,19.5,Fresh Food,58.5,10268
4845,2015-10-12,91,2,frozen dessert,2.8,Frozen & Processed Food,5.6,13480
3695,2015-07-09,38,3,soda,0.8,Beverages,2.4000000000000004,11655
2202,2015-02-28,23,1,pork,7.2,Fresh Food,7.2,9135
1027,2015-02-25,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9065
1744,2015-09-28,69,1,domestic eggs,1.25,Fresh Food,1.25,13180
4864,2015-12-04,2,1,whole milk,1.8,Dairy,1.8,14507
3730,2015-07-27,65,3,candy,3.6,Bakery & Sweets,10.8,11970
2127,2015-01-01,23,3,pork,7.2,Fresh Food,21.6,7985
2672,2015-11-26,9,1,frankfurter,5.5,Fresh Food,5.5,14319
1930,2015-02-02,29,1,ham,15.2,Fresh Food,15.2,8624
3623,2015-05-07,80,2,salty snack,0.5,Snacks,1.0,10416
4082,2015-05-01,2,3,whole milk,1.8,Dairy,5.4,10298
4387,2015-07-26,25,2,canned beer,1.1,Beverages,2.2,11957
4424,2015-08-22,44,2,newspapers,3.2,Specialty & Seasonal,6.4,12524
3630,2015-07-24,59,2,hard cheese,4.5,Dairy,9.0,11919
2202,2015-05-28,1,1,tropical fruit,7.8,Fresh Food,7.8,10840
3036,2015-09-18,18,2,yogurt,2.2,Dairy,4.4,13003
4529,2015-05-10,1,2,tropical fruit,7.8,Fresh Food,15.6,10484
1968,2015-02-16,2,1,whole milk,1.8,Dairy,1.8,8903
1511,2015-03-22,58,3,ice cream,1.8,Frozen & Processed Food,5.4,9545
1503,2015-08-17,50,3,bottled beer,1.8,Beverages,5.4,12395
2091,2015-07-30,7,2,citrus fruit,1.5,Fresh Food,3.0,12023
1651,2015-02-22,21,1,hamburger meat,12.3,Fresh Food,12.3,9004
1553,2015-03-20,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,9500
4746,2015-12-09,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,14592
2902,2015-06-12,1,2,tropical fruit,7.8,Fresh Food,15.6,11096
4205,2015-01-29,7,1,citrus fruit,1.5,Fresh Food,1.5,8558
1508,2015-11-15,19,2,sausage,3.1,Fresh Food,6.2,14094
2403,2015-12-01,74,3,whipped/sour cream,5.5,Dairy,16.5,14430
4705,2015-05-22,19,1,sausage,3.1,Fresh Food,3.1,10740
1285,2015-07-21,18,3,yogurt,2.2,Dairy,6.6000000000000005,11843
4238,2015-12-03,24,3,pastry,3.1,Bakery & Sweets,9.3,14486
1938,2015-05-08,23,3,pork,7.2,Fresh Food,21.6,10425
3402,2015-05-23,45,2,curd,9.8,Dairy,19.6,10755
4031,2015-10-18,19,2,sausage,3.1,Fresh Food,6.2,13595
1739,2015-05-31,19,3,sausage,3.1,Fresh Food,9.3,10893
2104,2015-02-27,26,3,berries,10.8,Fresh Food,32.400000000000006,9112
4516,2015-12-07,22,1,root vegetables,1.8,Fresh Food,1.8,14555
3485,2015-07-22,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,11878
4462,2015-06-07,69,2,domestic eggs,1.25,Fresh Food,2.5,11016
2544,2015-01-29,140,2,tidbits,1.1,Snacks,2.2,8552
2805,2015-08-30,45,1,curd,9.8,Dairy,9.8,12677
2969,2015-08-24,96,3,hygiene articles,7.5,Household & Hygiene,22.5,12557
3563,2015-11-25,89,2,spread cheese,2.5,Dairy,5.0,14302
2683,2015-01-18,26,3,berries,10.8,Fresh Food,32.400000000000006,8304
3776,2015-07-18,27,1,coffee,8.5,Beverages,8.5,11798
1331,2015-11-29,4,2,other vegetables,0.8,Fresh Food,1.6,14379
1498,2015-05-28,9,2,frankfurter,5.5,Fresh Food,11.0,10834
3890,2015-01-11,19,1,sausage,3.1,Fresh Food,3.1,8182
4559,2015-02-07,58,2,ice cream,1.8,Frozen & Processed Food,3.6,8730
2723,2015-01-31,9,1,frankfurter,5.5,Fresh Food,5.5,8589
2925,2015-12-11,51,2,dessert,1.15,Bakery & Sweets,2.3,14612
3684,2015-02-15,29,1,ham,15.2,Fresh Food,15.2,8894
1770,2015-11-19,103,2,semi-finished bread,1.1,Frozen & Processed Food,2.2,14173
3661,2015-06-17,2,3,whole milk,1.8,Dairy,5.4,11206
1044,2015-10-25,22,3,root vegetables,1.8,Fresh Food,5.4,13697
3031,2015-11-25,8,3,beef,19.5,Fresh Food,58.5,14300
3028,2015-05-19,7,2,citrus fruit,1.5,Fresh Food,3.0,10680
3035,2015-03-04,7,2,citrus fruit,1.5,Fresh Food,3.0,9221
3189,2015-11-23,17,3,bottled water,0.5,Beverages,1.5,14259
3766,2015-11-08,23,3,pork,7.2,Fresh Food,21.6,13962
4540,2015-08-04,9,1,frankfurter,5.5,Fresh Food,5.5,12150
4362,2015-07-11,26,1,berries,10.8,Fresh Food,10.8,11690
4355,2015-11-21,50,1,bottled beer,1.8,Beverages,1.8,14223
1510,2015-10-25,29,3,ham,15.2,Fresh Food,45.599999999999994,13699
4299,2015-08-14,2,3,whole milk,1.8,Dairy,5.4,12344
1982,2015-12-14,27,3,coffee,8.5,Beverages,25.5,14658
3365,2015-08-13,10,1,chicken,7.2,Fresh Food,7.2,12313
3653,2015-11-09,9,2,frankfurter,5.5,Fresh Food,11.0,13987
1795,2015-04-03,8,3,beef,19.5,Fresh Food,58.5,9771
4693,2015-04-24,25,2,canned beer,1.1,Beverages,2.2,10164
4219,2015-10-16,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,13554
3636,2015-05-14,2,2,whole milk,1.8,Dairy,3.6,10562
1595,2015-04-11,3,1,pip fruit,3.0,Fresh Food,3.0,9921
3196,2015-05-05,38,2,soda,0.8,Beverages,1.6,10382
2657,2015-05-21,50,3,bottled beer,1.8,Beverages,5.4,10712
4656,2015-10-14,9,1,frankfurter,5.5,Fresh Food,5.5,13517
4239,2015-02-11,19,3,sausage,3.1,Fresh Food,9.3,8811
1510,2015-08-21,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,12483
3462,2015-01-21,38,1,soda,0.8,Beverages,0.8,8374
3794,2015-11-01,66,3,onions,1.3,Fresh Food,3.9000000000000004,13833
1408,2015-03-01,22,3,root vegetables,1.8,Fresh Food,5.4,9151
3686,2015-08-29,4,1,other vegetables,0.8,Fresh Food,0.8,12663
2273,2015-02-28,100,3,chewing gum,0.5,Specialty & Seasonal,1.5,9136
4693,2015-03-13,12,2,fruit/vegetable juice,2.1,Beverages,4.2,9395
2597,2015-02-13,23,3,pork,7.2,Fresh Food,21.6,8845
1551,2015-07-21,51,2,dessert,1.15,Bakery & Sweets,2.3,11845
2888,2015-01-08,34,3,flour,2.1,Pantry Staples,6.300000000000001,8124
1631,2015-08-14,1,1,tropical fruit,7.8,Fresh Food,7.8,12328
3564,2015-07-04,3,1,pip fruit,3.0,Fresh Food,3.0,11557
4277,2015-11-25,18,3,yogurt,2.2,Dairy,6.6000000000000005,14305
4410,2015-10-12,58,1,ice cream,1.8,Frozen & Processed Food,1.8,13477
3455,2015-11-18,24,3,pastry,3.1,Bakery & Sweets,9.3,14156
2467,2015-07-05,2,1,whole milk,1.8,Dairy,1.8,11574
2235,2015-01-19,7,2,citrus fruit,1.5,Fresh Food,3.0,8328
2145,2015-01-21,66,3,onions,1.3,Fresh Food,3.9000000000000004,8360
3310,2015-03-08,26,2,berries,10.8,Fresh Food,21.6,9302
2876,2015-09-19,1,2,tropical fruit,7.8,Fresh Food,15.6,13022
3736,2015-02-26,17,3,bottled water,0.5,Beverages,1.5,9103
3402,2015-08-16,2,2,whole milk,1.8,Dairy,3.6,12387
1397,2015-12-21,64,3,UHT-milk,2.1,Dairy,6.300000000000001,14785
3497,2015-08-15,23,2,pork,7.2,Fresh Food,14.4,12362
3044,2015-06-07,24,3,pastry,3.1,Bakery & Sweets,9.3,11012
1296,2015-11-23,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,14249
3999,2015-11-16,36,1,frozen meals,9.7,Frozen & Processed Food,9.7,14127
2492,2015-11-10,22,3,root vegetables,1.8,Fresh Food,5.4,14003
1572,2015-09-21,38,3,soda,0.8,Beverages,2.4000000000000004,13050
4224,2015-01-29,10,2,chicken,7.2,Fresh Food,14.4,8559
2352,2015-01-31,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,8585
3609,2015-02-23,19,1,sausage,3.1,Fresh Food,3.1,9036
4142,2015-11-17,4,2,other vegetables,0.8,Fresh Food,1.6,14143
2736,2015-12-26,38,2,soda,0.8,Beverages,1.6,14870
2517,2015-03-20,8,1,beef,19.5,Fresh Food,19.5,9507
4999,2015-02-18,26,2,berries,10.8,Fresh Food,21.6,8958
4338,2015-03-24,29,2,ham,15.2,Fresh Food,30.4,9594
2215,2015-11-26,7,2,citrus fruit,1.5,Fresh Food,3.0,14316
2745,2015-04-21,26,2,berries,10.8,Fresh Food,21.6,10106
2861,2015-03-12,57,1,meat,8.5,Fresh Food,8.5,9369
3553,2015-05-10,27,1,coffee,8.5,Beverages,8.5,10478
2993,2015-05-05,119,2,long life bakery product,9.9,Bakery & Sweets,19.8,10379
4365,2015-02-20,2,2,whole milk,1.8,Dairy,3.6,8986
2860,2015-12-20,22,1,root vegetables,1.8,Fresh Food,1.8,14772
3760,2015-11-22,23,1,pork,7.2,Fresh Food,7.2,14240
2505,2015-04-22,18,1,yogurt,2.2,Dairy,2.2,10124
1485,2015-07-12,38,2,soda,0.8,Beverages,1.6,11694
4608,2015-04-27,9,2,frankfurter,5.5,Fresh Food,11.0,10218
2873,2015-07-15,68,3,photo/film,11.9,Household & Hygiene,35.7,11750
4848,2015-07-07,1,1,tropical fruit,7.8,Fresh Food,7.8,11618
2550,2015-12-23,10,2,chicken,7.2,Fresh Food,14.4,14811
2085,2015-04-22,38,1,soda,0.8,Beverages,0.8,10122
2549,2015-08-24,19,2,sausage,3.1,Fresh Food,6.2,12555
1200,2015-08-08,7,1,citrus fruit,1.5,Fresh Food,1.5,12216
3463,2015-05-09,24,2,pastry,3.1,Bakery & Sweets,6.2,10460
3583,2015-08-02,22,3,root vegetables,1.8,Fresh Food,5.4,12100
1276,2015-03-26,59,3,hard cheese,4.5,Dairy,13.5,9616
2951,2015-12-22,45,1,curd,9.8,Dairy,9.8,14800
4970,2015-07-23,26,2,berries,10.8,Fresh Food,21.6,11909
1492,2015-01-20,104,2,cat food,11.2,Pet Care,22.4,8337
3864,2015-08-26,17,1,bottled water,0.5,Beverages,0.5,12600
2506,2015-11-17,38,2,soda,0.8,Beverages,1.6,14138
4285,2015-04-22,12,1,fruit/vegetable juice,2.1,Beverages,2.1,10132
4822,2015-02-26,20,2,brown bread,0.8,Bakery & Sweets,1.6,9108
3588,2015-12-15,7,1,citrus fruit,1.5,Fresh Food,1.5,14687
2520,2015-12-06,74,2,whipped/sour cream,5.5,Dairy,11.0,14533
1088,2015-01-14,18,1,yogurt,2.2,Dairy,2.2,8223
1486,2015-09-23,10,2,chicken,7.2,Fresh Food,14.4,13086
4080,2015-07-03,68,3,photo/film,11.9,Household & Hygiene,35.7,11539
3058,2015-07-27,19,2,sausage,3.1,Fresh Food,6.2,11968
3133,2015-12-01,1,1,tropical fruit,7.8,Fresh Food,7.8,14436
1731,2015-08-17,2,3,whole milk,1.8,Dairy,5.4,12396
2436,2015-02-17,11,2,butter,3.2,Dairy,6.4,8921
3452,2015-05-15,7,3,citrus fruit,1.5,Fresh Food,4.5,10585
2761,2015-01-11,23,2,pork,7.2,Fresh Food,14.4,8175
1705,2015-07-28,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,11985
3221,2015-04-01,8,1,beef,19.5,Fresh Food,19.5,9735
1384,2015-12-19,4,2,other vegetables,0.8,Fresh Food,1.6,14750
4570,2015-08-22,10,2,chicken,7.2,Fresh Food,14.4,12525
2506,2015-12-27,49,1,beverages,1.1,Beverages,1.1,14889
3380,2015-04-23,23,3,pork,7.2,Fresh Food,21.6,10144
2765,2015-11-30,65,1,candy,3.6,Bakery & Sweets,3.6,14413
4840,2015-06-05,2,1,whole milk,1.8,Dairy,1.8,10976
1685,2015-08-18,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,12416
2028,2015-03-01,27,1,coffee,8.5,Beverages,8.5,9157
1125,2015-08-27,19,2,sausage,3.1,Fresh Food,6.2,12609
1054,2015-09-02,50,2,bottled beer,1.8,Beverages,3.6,12709
4274,2015-01-23,38,2,soda,0.8,Beverages,1.6,8426
2710,2015-10-14,9,1,frankfurter,5.5,Fresh Food,5.5,13507
2699,2015-11-28,74,2,whipped/sour cream,5.5,Dairy,11.0,14364
1918,2015-09-29,1,2,tropical fruit,7.8,Fresh Food,15.6,13204
4936,2015-03-02,19,2,sausage,3.1,Fresh Food,6.2,9199
2535,2015-03-20,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9508
4495,2015-08-24,4,2,other vegetables,0.8,Fresh Food,1.6,12565
4216,2015-02-24,7,2,citrus fruit,1.5,Fresh Food,3.0,9058
1515,2015-09-21,24,1,pastry,3.1,Bakery & Sweets,3.1,13049
2604,2015-01-26,7,2,citrus fruit,1.5,Fresh Food,3.0,8481
4820,2015-12-07,82,2,pet care,5.8,Pet Care,11.6,14556
2340,2015-11-28,11,3,butter,3.2,Dairy,9.600000000000001,14360
2864,2015-03-13,7,1,citrus fruit,1.5,Fresh Food,1.5,9383
1366,2015-11-29,2,1,whole milk,1.8,Dairy,1.8,14381
3317,2015-06-29,23,1,pork,7.2,Fresh Food,7.2,11460
4218,2015-01-11,29,1,ham,15.2,Fresh Food,15.2,8184
3958,2015-11-04,38,2,soda,0.8,Beverages,1.6,13886
1309,2015-04-01,1,2,tropical fruit,7.8,Fresh Food,15.6,9724
1394,2015-05-24,29,3,ham,15.2,Fresh Food,45.599999999999994,10761
4412,2015-05-04,19,3,sausage,3.1,Fresh Food,9.3,10366
3649,2015-06-21,136,1,dishes,6.8,Specialty & Seasonal,6.8,11301
4805,2015-10-13,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,13496
1599,2015-04-20,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,10084
4321,2015-09-12,19,1,sausage,3.1,Fresh Food,3.1,12910
3397,2015-02-20,7,1,citrus fruit,1.5,Fresh Food,1.5,8983
3767,2015-06-06,50,3,bottled beer,1.8,Beverages,5.4,10996
2781,2015-06-01,38,2,soda,0.8,Beverages,1.6,10910
3750,2015-05-17,24,3,pastry,3.1,Bakery & Sweets,9.3,10632
4574,2015-11-27,50,3,bottled beer,1.8,Beverages,5.4,14350
4180,2015-04-01,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,9748
3897,2015-02-01,38,2,soda,0.8,Beverages,1.6,8617
4333,2015-07-01,28,1,misc. beverages,1.2,Beverages,1.2,11499
3796,2015-06-06,142,1,seasonal products,5.4,Specialty & Seasonal,5.4,10997
2240,2015-05-18,7,3,citrus fruit,1.5,Fresh Food,4.5,10646
2967,2015-02-06,18,2,yogurt,2.2,Dairy,4.4,8702
2581,2015-12-14,57,1,meat,8.5,Fresh Food,8.5,14660
1248,2015-12-15,9,3,frankfurter,5.5,Fresh Food,16.5,14673
3830,2015-10-18,9,2,frankfurter,5.5,Fresh Food,11.0,13594
3976,2015-05-08,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5,10439
1842,2015-02-23,22,1,root vegetables,1.8,Fresh Food,1.8,9025
1626,2015-02-18,24,1,pastry,3.1,Bakery & Sweets,3.1,8938
4059,2015-01-05,9,2,frankfurter,5.5,Fresh Food,11.0,8066
2370,2015-09-12,2,3,whole milk,1.8,Dairy,5.4,12902
4466,2015-09-03,7,2,citrus fruit,1.5,Fresh Food,3.0,12746
2404,2015-02-10,8,1,beef,19.5,Fresh Food,19.5,8778
3224,2015-03-14,9,1,frankfurter,5.5,Fresh Food,5.5,9413
1478,2015-02-12,23,3,pork,7.2,Fresh Food,21.6,8818
2229,2015-12-22,19,3,sausage,3.1,Fresh Food,9.3,14797
4418,2015-10-04,74,3,whipped/sour cream,5.5,Dairy,16.5,13324
3571,2015-07-07,27,2,coffee,8.5,Beverages,17.0,11610
2234,2015-02-27,19,3,sausage,3.1,Fresh Food,9.3,9113
3416,2015-02-07,1,3,tropical fruit,7.8,Fresh Food,23.4,8725
3429,2015-06-29,23,1,pork,7.2,Fresh Food,7.2,11462
1046,2015-06-24,23,1,pork,7.2,Fresh Food,7.2,11347
4498,2015-04-19,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,10075
2152,2015-09-03,10,3,chicken,7.2,Fresh Food,21.6,12730
1425,2015-03-18,29,1,ham,15.2,Fresh Food,15.2,9457
3946,2015-11-19,22,3,root vegetables,1.8,Fresh Food,5.4,14183
1009,2015-05-14,1,2,tropical fruit,7.8,Fresh Food,15.6,10546
2825,2015-12-25,38,2,soda,0.8,Beverages,1.6,14857
4592,2015-06-22,2,2,whole milk,1.8,Dairy,3.6,11324
1449,2015-05-27,2,3,whole milk,1.8,Dairy,5.4,10812
1837,2015-06-18,50,1,bottled beer,1.8,Beverages,1.8,11219
4322,2015-10-31,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,13815
2039,2015-06-18,50,3,bottled beer,1.8,Beverages,5.4,11220
3999,2015-05-19,51,1,dessert,1.15,Bakery & Sweets,1.15,10686
1183,2015-01-04,19,1,sausage,3.1,Fresh Food,3.1,8033
2441,2015-07-03,57,1,meat,8.5,Fresh Food,8.5,11531
2739,2015-09-19,3,2,pip fruit,3.0,Fresh Food,6.0,13019
3049,2015-02-05,8,3,beef,19.5,Fresh Food,58.5,8683
1697,2015-05-29,22,1,root vegetables,1.8,Fresh Food,1.8,10859
4109,2015-08-24,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,12562
3217,2015-03-20,51,2,dessert,1.15,Bakery & Sweets,2.3,9516
4879,2015-10-12,4,2,other vegetables,0.8,Fresh Food,1.6,13481
3505,2015-10-11,49,1,beverages,1.1,Beverages,1.1,13450
4292,2015-10-26,9,1,frankfurter,5.5,Fresh Food,5.5,13733
4813,2015-08-04,7,3,citrus fruit,1.5,Fresh Food,4.5,12155
1379,2015-04-17,24,1,pastry,3.1,Bakery & Sweets,3.1,10023
3410,2015-05-31,18,3,yogurt,2.2,Dairy,6.6000000000000005,10901
4074,2015-09-10,2,1,whole milk,1.8,Dairy,1.8,12878
3438,2015-01-04,19,3,sausage,3.1,Fresh Food,9.3,8043
2919,2015-06-30,3,3,pip fruit,3.0,Fresh Food,9.0,11477
1401,2015-05-29,19,3,sausage,3.1,Fresh Food,9.3,10856
2074,2015-12-20,17,3,bottled water,0.5,Beverages,1.5,14767
4193,2015-08-30,57,2,meat,8.5,Fresh Food,17.0,12684
1195,2015-11-04,48,3,finished products,6.5,Frozen & Processed Food,19.5,13870
4850,2015-07-15,4,1,other vegetables,0.8,Fresh Food,0.8,11756
3255,2015-01-08,69,2,domestic eggs,1.25,Fresh Food,2.5,8126
2572,2015-05-27,38,2,soda,0.8,Beverages,1.6,10816
3803,2015-12-14,10,3,chicken,7.2,Fresh Food,21.6,14667
3342,2015-06-22,19,2,sausage,3.1,Fresh Food,6.2,11319
3167,2015-08-20,38,3,soda,0.8,Beverages,2.4000000000000004,12468
3517,2015-07-14,2,1,whole milk,1.8,Dairy,1.8,11734
1391,2015-03-14,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,9404
2682,2015-01-20,25,2,canned beer,1.1,Beverages,2.2,8344
1363,2015-01-15,50,1,bottled beer,1.8,Beverages,1.8,8247
4849,2015-05-17,7,3,citrus fruit,1.5,Fresh Food,4.5,10637
3107,2015-11-16,114,1,napkins,21.8,Household & Hygiene,21.8,14123
2171,2015-04-22,8,1,beef,19.5,Fresh Food,19.5,10123
2286,2015-06-19,25,2,canned beer,1.1,Beverages,2.2,11245
1449,2015-10-03,29,1,ham,15.2,Fresh Food,15.2,13284
2192,2015-02-10,9,2,frankfurter,5.5,Fresh Food,11.0,8777
1926,2015-05-29,18,1,yogurt,2.2,Dairy,2.2,10861
1245,2015-12-04,30,3,turkey,12.5,Fresh Food,37.5,14493
4034,2015-11-13,2,1,whole milk,1.8,Dairy,1.8,14066
3719,2015-02-22,18,3,yogurt,2.2,Dairy,6.6000000000000005,9012
1033,2015-06-15,10,3,chicken,7.2,Fresh Food,21.6,11157
1293,2015-10-26,2,1,whole milk,1.8,Dairy,1.8,13719
3737,2015-12-12,19,3,sausage,3.1,Fresh Food,9.3,14636
1114,2015-04-26,10,1,chicken,7.2,Fresh Food,7.2,10184
2286,2015-12-04,7,1,citrus fruit,1.5,Fresh Food,1.5,14497
1782,2015-09-13,1,3,tropical fruit,7.8,Fresh Food,23.4,12916
2837,2015-09-19,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,13020
2011,2015-12-23,64,2,UHT-milk,2.1,Dairy,4.2,14808
3067,2015-09-22,65,3,candy,3.6,Bakery & Sweets,10.8,13078
3191,2015-12-30,3,2,pip fruit,3.0,Fresh Food,6.0,14955
4161,2015-09-24,2,3,whole milk,1.8,Dairy,5.4,13125
2526,2015-10-16,27,1,coffee,8.5,Beverages,8.5,13547
1582,2015-07-08,19,3,sausage,3.1,Fresh Food,9.3,11622
3663,2015-11-20,7,1,citrus fruit,1.5,Fresh Food,1.5,14204
1237,2015-03-08,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,9290
2635,2015-09-17,2,1,whole milk,1.8,Dairy,1.8,12986
3034,2015-05-22,74,2,whipped/sour cream,5.5,Dairy,11.0,10732
3005,2015-07-12,7,3,citrus fruit,1.5,Fresh Food,4.5,11702
2476,2015-07-30,16,1,butter milk,6.1,Dairy,6.1,12025
1052,2015-05-15,9,1,frankfurter,5.5,Fresh Food,5.5,10566
3781,2015-09-23,9,2,frankfurter,5.5,Fresh Food,11.0,13100
4736,2015-04-03,8,3,beef,19.5,Fresh Food,58.5,9784
4101,2015-01-30,10,3,chicken,7.2,Fresh Food,21.6,8573
2535,2015-10-17,25,2,canned beer,1.1,Beverages,2.2,13570
1924,2015-09-07,19,2,sausage,3.1,Fresh Food,6.2,12805
3079,2015-01-04,15,3,specialty bar,5.2,Bakery & Sweets,15.600000000000001,8041
4270,2015-02-08,17,2,bottled water,0.5,Beverages,1.0,8742
2797,2015-09-12,10,3,chicken,7.2,Fresh Food,21.6,12904
3813,2015-01-18,2,3,whole milk,1.8,Dairy,5.4,8312
4412,2015-12-20,19,1,sausage,3.1,Fresh Food,3.1,14779
2997,2015-06-02,25,1,canned beer,1.1,Beverages,1.1,10929
3703,2015-03-24,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,9591
2260,2015-10-02,17,3,bottled water,0.5,Beverages,1.5,13271
3583,2015-12-03,38,3,soda,0.8,Beverages,2.4000000000000004,14480
2513,2015-01-30,10,3,chicken,7.2,Fresh Food,21.6,8566
4336,2015-09-25,49,3,beverages,1.1,Beverages,3.3000000000000003,13142
2017,2015-02-19,93,3,nuts/prunes,6.2,Fresh Food,18.6,8961
2787,2015-05-09,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,10455
3460,2015-09-14,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,12940
4056,2015-08-29,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,12665
2063,2015-08-23,19,2,sausage,3.1,Fresh Food,6.2,12533
2085,2015-04-04,3,3,pip fruit,3.0,Fresh Food,9.0,9790
3778,2015-03-13,38,3,soda,0.8,Beverages,2.4000000000000004,9388
2691,2015-03-09,107,2,liver loaf,8.5,Fresh Food,17.0,9317
2534,2015-11-08,23,2,pork,7.2,Fresh Food,14.4,13953
2315,2015-12-17,10,3,chicken,7.2,Fresh Food,21.6,14716
1094,2015-05-16,1,3,tropical fruit,7.8,Fresh Food,23.4,10594
4529,2015-05-24,133,2,flower soil/fertilizer,2.83,Household & Hygiene,5.66,10778
2745,2015-04-29,57,2,meat,8.5,Fresh Food,17.0,10253
4352,2015-11-28,19,2,sausage,3.1,Fresh Food,6.2,14372
2783,2015-03-31,7,1,citrus fruit,1.5,Fresh Food,1.5,9710
3280,2015-04-14,8,2,beef,19.5,Fresh Food,39.0,9983
3473,2015-04-07,2,1,whole milk,1.8,Dairy,1.8,9846
3476,2015-06-28,74,3,whipped/sour cream,5.5,Dairy,16.5,11440
2173,2015-08-11,10,3,chicken,7.2,Fresh Food,21.6,12269
4170,2015-05-11,10,2,chicken,7.2,Fresh Food,14.4,10509
1596,2015-07-14,17,3,bottled water,0.5,Beverages,1.5,11728
1265,2015-04-13,23,3,pork,7.2,Fresh Food,21.6,9960
1259,2015-09-20,58,3,ice cream,1.8,Frozen & Processed Food,5.4,13030
4102,2015-10-23,29,3,ham,15.2,Fresh Food,45.599999999999994,13676
3465,2015-04-16,16,1,butter milk,6.1,Dairy,6.1,10018
3504,2015-11-05,9,1,frankfurter,5.5,Fresh Food,5.5,13900
3336,2015-03-26,23,2,pork,7.2,Fresh Food,14.4,9628
3001,2015-11-14,19,2,sausage,3.1,Fresh Food,6.2,14079
4078,2015-04-18,26,2,berries,10.8,Fresh Food,21.6,10052
3244,2015-11-20,19,3,sausage,3.1,Fresh Food,9.3,14203
3544,2015-03-10,2,3,whole milk,1.8,Dairy,5.4,9340
2760,2015-04-14,4,1,other vegetables,0.8,Fresh Food,0.8,9981
4643,2015-12-02,19,1,sausage,3.1,Fresh Food,3.1,14464
3601,2015-12-20,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,14775
2275,2015-08-02,18,1,yogurt,2.2,Dairy,2.2,12092
3082,2015-04-10,22,1,root vegetables,1.8,Fresh Food,1.8,9910
4273,2015-01-22,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,8406
1951,2015-10-22,37,1,herbs,6.5,Fresh Food,6.5,13653
3589,2015-01-31,4,1,other vegetables,0.8,Fresh Food,0.8,8597
2404,2015-10-15,3,2,pip fruit,3.0,Fresh Food,6.0,13531
3619,2015-04-07,23,2,pork,7.2,Fresh Food,14.4,9848
4733,2015-03-09,38,1,soda,0.8,Beverages,0.8,9328
4868,2015-05-02,66,2,onions,1.3,Fresh Food,2.6,10336
